order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
27267,7067,2024-09-10,140,4,63.26,253.04,Pending,
27268,5262,2023-05-20,303,6,78.36,470.16,Completed,2023-05-22
27269,1614,2024-09-08,342,3,99.4,298.2,Completed,2024-09-10
27270,1409,2023-02-25,354,2,179.83,359.66,Cancelled,
27271,7232,2025-08-15,280,9,73.84,664.56,Completed,2025-08-18
27272,4350,2025-12-21,184,6,35.36,212.16,Pending,
27273,126,2023-06-24,213,3,408.43,1225.29,Completed,2023-06-29
27274,7612,2025-07-12,311,9,50.04,450.36,Completed,2025-07-17
27275,7370,2024-11-16,274,8,79.2,633.6,Completed,2024-11-17
27276,9737,2023-04-17,468,9,9.73,87.57,Completed,2023-04-20
27277,2609,2023-04-25,150,4,113.19,452.76,Completed,2023-04-26
27278,4226,2024-07-16,5,8,389.88,3119.04,Completed,2024-07-21
27279,6134,2023-05-20,300,6,20.16,120.96,Completed,2023-05-22
27280,7972,2023-11-28,354,9,179.83,1618.47,Cancelled,
27281,2088,2025-11-02,245,6,75.84,455.04,Completed,2025-11-06
27282,2729,2024-05-20,155,2,757.47,1514.94,Cancelled,
27283,6416,2024-04-20,399,7,131.95,923.65,Cancelled,
27284,3637,2025-08-25,447,5,132.7,663.5,Completed,2025-08-27
27285,9644,2023-12-06,454,10,36.1,361.0,Cancelled,
27286,2980,2023-05-31,450,2,101.95,203.9,Cancelled,
27287,315,2025-08-19,198,5,85.09,425.45,Cancelled,
27288,6782,2023-02-22,7,9,125.52,1129.68,Pending,
27289,7562,2025-10-23,45,3,352.83,1058.49,Completed,2025-10-24
27290,9174,2024-04-11,487,2,142.29,284.58,Cancelled,
27291,2633,2024-11-20,166,5,102.45,512.25,Completed,2024-11-21
27292,8189,2024-10-30,5,9,389.88,3508.92,Completed,2024-11-03
27293,9677,2025-08-25,139,1,34.85,34.85,Cancelled,
27294,5934,2023-04-24,234,10,85.36,853.6,Completed,2023-04-25
27295,2505,2023-08-19,344,1,33.22,33.22,Completed,2023-08-20
27296,5349,2023-04-11,81,6,1667.38,10004.28,Pending,
27297,6650,2024-11-15,297,8,367.59,2940.72,Pending,
27298,8505,2025-01-06,287,8,61.83,494.64,Completed,2025-01-10
27299,4794,2024-11-17,47,5,119.15,595.75,Completed,2024-11-21
27300,9379,2024-03-11,234,1,85.36,85.36,Pending,
27301,3090,2024-01-03,393,8,956.12,7648.96,Cancelled,
27302,7793,2023-08-04,191,3,56.06,168.18,Pending,
27303,7201,2024-10-26,308,7,68.43,479.01,Completed,2024-10-28
27304,6564,2023-08-21,452,9,27.78,250.02,Completed,2023-08-26
27305,6572,2023-02-16,109,9,510.65,4595.85,Completed,2023-02-21
27306,7970,2024-11-21,241,9,1049.82,9448.38,Pending,
27307,982,2024-07-04,455,5,95.86,479.3,Cancelled,
27308,4872,2025-12-08,87,7,17.45,122.15,Completed,2025-12-13
27309,9465,2024-09-07,64,2,23.37,46.74,Pending,
27310,4245,2025-09-07,331,10,502.69,5026.9,Completed,2025-09-09
27311,1269,2025-07-04,28,10,35.48,354.8,Completed,2025-07-08
27312,9635,2023-07-15,242,1,240.55,240.55,Completed,2023-07-17
27313,7511,2023-03-08,219,2,683.99,1367.98,Pending,
27314,5519,2025-10-03,107,9,245.94,2213.46,Completed,2025-10-06
27315,9484,2023-01-16,135,7,118.94,832.58,Completed,2023-01-17
27316,5755,2024-03-06,111,10,112.35,1123.5,Pending,
27317,8585,2024-01-11,294,9,107.93,971.37,Completed,2024-01-13
27318,1172,2024-02-22,395,8,79.75,638.0,Pending,
27319,4415,2025-11-03,382,5,149.25,746.25,Cancelled,
27320,5149,2025-09-30,466,9,51.6,464.4,Cancelled,
27321,5316,2025-12-23,218,10,225.47,2254.7,Pending,
27322,3788,2023-06-09,261,5,160.02,800.1,Cancelled,
27323,299,2023-10-21,29,8,23.4,187.2,Pending,
27324,2794,2023-01-30,341,8,536.57,4292.56,Completed,2023-02-03
27325,8060,2025-11-03,259,9,15.74,141.66,Cancelled,
27326,9650,2025-10-13,63,4,61.06,244.24,Completed,2025-10-17
27327,800,2024-02-09,340,4,68.45,273.8,Completed,2024-02-10
27328,9294,2023-12-30,226,6,107.21,643.26,Completed,2024-01-02
27329,9761,2024-07-04,275,1,244.27,244.27,Completed,2024-07-06
27330,9777,2023-12-20,229,8,384.38,3075.04,Completed,2023-12-21
27331,2553,2024-03-29,273,9,1766.74,15900.66,Completed,2024-03-30
27332,3499,2023-01-26,77,2,384.05,768.1,Completed,2023-01-30
27333,1935,2023-01-30,313,8,1886.0,15088.0,Pending,
27334,6503,2025-01-21,14,4,123.21,492.84,Completed,2025-01-22
27335,1539,2025-04-15,344,3,33.22,99.66,Cancelled,
27336,3080,2025-09-14,337,2,1466.05,2932.1,Completed,2025-09-18
27337,5576,2025-08-09,282,4,110.87,443.48,Completed,2025-08-13
27338,4446,2025-02-08,185,6,402.8,2416.8,Completed,2025-02-12
27339,3977,2025-11-15,384,1,67.51,67.51,Completed,2025-11-17
27340,2664,2024-02-13,191,8,56.06,448.48,Cancelled,
27341,2284,2023-01-28,64,8,23.37,186.96,Pending,
27342,5845,2025-11-09,477,2,470.12,940.24,Cancelled,
27343,1766,2023-05-28,350,8,141.84,1134.72,Completed,2023-05-31
27344,2888,2023-09-16,86,6,136.31,817.86,Pending,
27345,715,2024-01-20,343,3,142.55,427.65,Completed,2024-01-24
27346,2932,2024-11-15,401,1,1154.52,1154.52,Completed,2024-11-18
27347,2890,2023-08-11,161,2,847.12,1694.24,Completed,2023-08-14
27348,4213,2025-08-23,450,3,101.95,305.85,Completed,2025-08-26
27349,2719,2025-03-10,118,8,37.46,299.68,Pending,
27350,229,2023-04-23,370,10,106.66,1066.6,Completed,2023-04-25
27351,3601,2023-04-23,82,10,139.73,1397.3,Completed,2023-04-24
27352,8984,2024-02-28,171,3,68.78,206.34,Pending,
27353,5789,2023-09-27,408,4,19.86,79.44,Completed,2023-09-28
27354,2222,2025-01-20,184,8,35.36,282.88,Completed,2025-01-22
27355,9428,2024-04-09,490,1,68.73,68.73,Cancelled,
27356,6309,2023-05-03,69,5,18.22,91.1,Cancelled,
27357,6755,2023-07-20,259,4,15.74,62.96,Pending,
27358,682,2025-05-27,23,9,87.41,786.69,Completed,2025-05-28
27359,2655,2025-09-15,285,4,516.8,2067.2,Cancelled,
27360,3817,2024-01-30,141,8,397.2,3177.6,Completed,2024-02-03
27361,6868,2025-08-06,412,10,55.96,559.6,Completed,2025-08-08
27362,440,2023-08-21,164,3,47.43,142.29,Completed,2023-08-26
27363,2280,2025-11-12,372,3,74.97,224.91,Completed,2025-11-13
27364,9979,2025-02-01,91,1,55.65,55.65,Completed,2025-02-06
27365,2908,2025-12-24,254,5,87.25,436.25,Completed,2025-12-27
27366,8690,2025-04-04,395,10,79.75,797.5,Completed,2025-04-05
27367,1709,2025-12-04,224,10,33.56,335.6,Completed,2025-12-09
27368,8521,2023-12-15,277,3,525.59,1576.77,Pending,
27369,3903,2025-06-21,224,8,33.56,268.48,Pending,
27370,2063,2023-10-10,79,7,140.49,983.43,Cancelled,
27371,6575,2025-12-24,6,8,47.09,376.72,Completed,2025-12-25
27372,5688,2025-08-28,28,3,35.48,106.44,Cancelled,
27373,1357,2025-10-02,223,7,122.66,858.62,Completed,2025-10-04
27374,8680,2025-12-16,489,2,1323.72,2647.44,Completed,2025-12-20
27375,7549,2024-05-03,311,1,50.04,50.04,Cancelled,
27376,3789,2025-05-01,312,7,58.2,407.4,Pending,
27377,9051,2024-05-18,69,1,18.22,18.22,Cancelled,
27378,351,2025-09-30,4,6,38.78,232.68,Completed,2025-10-05
27379,9708,2023-08-21,276,4,6.36,25.44,Completed,2023-08-26
27380,4203,2023-08-14,135,4,118.94,475.76,Pending,
27381,8044,2024-02-18,64,7,23.37,163.59,Cancelled,
27382,8921,2024-09-26,330,1,26.78,26.78,Cancelled,
27383,8381,2025-04-07,348,7,55.06,385.42,Completed,2025-04-12
27384,1112,2025-11-10,434,5,106.44,532.2,Completed,2025-11-11
27385,4025,2024-06-08,134,3,84.08,252.24,Completed,2024-06-10
27386,875,2024-01-30,454,10,36.1,361.0,Completed,2024-02-01
27387,2414,2024-10-23,111,8,112.35,898.8,Completed,2024-10-24
27388,5984,2025-04-13,319,3,141.48,424.44,Cancelled,
27389,6946,2025-06-27,129,1,783.89,783.89,Completed,2025-06-29
27390,2269,2024-02-23,22,7,139.58,977.06,Completed,2024-02-26
27391,600,2025-04-10,199,2,9.04,18.08,Pending,
27392,3888,2023-10-11,46,1,11.92,11.92,Completed,2023-10-16
27393,5868,2024-01-31,450,6,101.95,611.7,Completed,2024-02-02
27394,3994,2024-01-05,85,10,277.8,2778.0,Pending,
27395,9534,2023-02-03,242,3,240.55,721.65,Pending,
27396,7000,2024-01-29,164,3,47.43,142.29,Completed,2024-01-30
27397,6395,2025-01-07,215,1,14.95,14.95,Cancelled,
27398,282,2023-01-02,431,3,73.58,220.74,Completed,2023-01-07
27399,9287,2024-04-03,393,8,956.12,7648.96,Completed,2024-04-06
27400,6592,2023-11-23,445,2,326.53,653.06,Completed,2023-11-24
27401,9829,2024-03-28,163,3,385.62,1156.86,Completed,2024-03-29
27402,4906,2025-03-15,180,10,17.28,172.8,Completed,2025-03-16
27403,6792,2024-08-20,71,8,106.59,852.72,Cancelled,
27404,5128,2024-01-01,155,2,757.47,1514.94,Cancelled,
27405,8615,2024-05-13,286,10,88.81,888.1,Completed,2024-05-16
27406,7072,2024-04-24,239,3,119.84,359.52,Completed,2024-04-29
27407,3919,2024-08-09,206,10,134.21,1342.1,Cancelled,
27408,6414,2023-10-16,143,10,41.87,418.7,Pending,
27409,1100,2025-01-12,474,6,243.37,1460.22,Pending,
27410,6767,2024-01-07,468,1,9.73,9.73,Pending,
27411,4618,2024-05-08,270,10,37.75,377.5,Pending,
27412,2991,2025-02-06,208,9,39.28,353.52,Completed,2025-02-09
27413,8525,2025-10-09,181,5,593.59,2967.95,Pending,
27414,8526,2025-10-22,441,3,1018.01,3054.03,Cancelled,
27415,558,2024-06-12,304,8,25.63,205.04,Completed,2024-06-16
27416,6157,2024-11-10,11,2,598.87,1197.74,Completed,2024-11-12
27417,448,2023-09-07,281,2,74.31,148.62,Completed,2023-09-08
27418,4604,2025-09-21,128,2,70.53,141.06,Completed,2025-09-24
27419,9522,2024-09-16,458,6,237.62,1425.72,Completed,2024-09-19
27420,5018,2024-08-19,311,5,50.04,250.2,Cancelled,
27421,1384,2025-08-07,200,1,49.36,49.36,Completed,2025-08-12
27422,2451,2024-04-23,401,4,1154.52,4618.08,Completed,2024-04-24
27423,303,2023-12-13,60,4,79.43,317.72,Pending,
27424,7885,2025-09-26,178,3,180.77,542.31,Pending,
27425,8960,2024-03-24,294,6,107.93,647.58,Pending,
27426,2782,2024-04-10,191,3,56.06,168.18,Completed,2024-04-11
27427,2767,2024-03-28,218,3,225.47,676.41,Completed,2024-04-02
27428,5795,2025-01-07,366,4,78.52,314.08,Completed,2025-01-09
27429,7932,2024-05-30,44,2,49.07,98.14,Completed,2024-06-02
27430,9338,2024-02-07,97,9,1071.31,9641.79,Completed,2024-02-12
27431,9674,2025-01-04,51,8,663.12,5304.96,Completed,2025-01-08
27432,5516,2025-06-26,22,10,139.58,1395.8,Completed,2025-06-29
27433,6450,2025-05-13,337,7,1466.05,10262.35,Completed,2025-05-15
27434,382,2025-05-24,71,2,106.59,213.18,Completed,2025-05-26
27435,679,2023-12-03,55,5,40.69,203.45,Cancelled,
27436,9682,2025-10-22,366,3,78.52,235.56,Completed,2025-10-24
27437,2401,2024-03-13,179,2,20.45,40.9,Completed,2024-03-18
27438,5645,2023-09-10,359,2,129.27,258.54,Cancelled,
27439,2846,2023-11-12,427,10,694.52,6945.2,Completed,2023-11-15
27440,1823,2025-06-09,69,7,18.22,127.54,Pending,
27441,8105,2023-08-05,65,5,289.37,1446.85,Completed,2023-08-08
27442,4970,2025-04-07,84,9,36.94,332.46,Pending,
27443,1113,2024-06-17,102,3,96.45,289.35,Completed,2024-06-19
27444,3691,2024-03-04,445,1,326.53,326.53,Completed,2024-03-09
27445,4295,2023-08-15,330,2,26.78,53.56,Pending,
27446,4195,2023-12-29,382,5,149.25,746.25,Completed,2023-12-30
27447,7700,2024-04-30,320,3,41.24,123.72,Cancelled,
27448,4840,2023-03-06,219,1,683.99,683.99,Completed,2023-03-10
27449,6114,2025-04-29,7,4,125.52,502.08,Cancelled,
27450,8275,2024-09-23,273,10,1766.74,17667.4,Pending,
27451,9283,2025-06-04,104,4,14.78,59.12,Pending,
27452,2408,2023-11-21,456,3,41.56,124.68,Completed,2023-11-25
27453,6303,2025-04-15,255,5,14.73,73.65,Pending,
27454,6606,2023-05-08,122,7,35.61,249.27,Completed,2023-05-13
27455,6781,2023-02-19,272,3,45.92,137.76,Pending,
27456,7191,2023-11-01,132,4,56.46,225.84,Pending,
27457,1073,2023-01-18,11,7,598.87,4192.09,Completed,2023-01-21
27458,9802,2025-05-13,322,4,44.53,178.12,Completed,2025-05-16
27459,7346,2024-12-03,364,10,39.23,392.3,Completed,2024-12-05
27460,3141,2023-08-28,199,4,9.04,36.16,Pending,
27461,4013,2024-05-26,365,8,180.7,1445.6,Completed,2024-05-28
27462,2005,2025-08-13,162,4,89.5,358.0,Completed,2025-08-17
27463,6124,2024-11-21,124,8,72.38,579.04,Cancelled,
27464,9349,2024-12-22,381,6,218.47,1310.82,Cancelled,
27465,4117,2023-10-08,301,8,286.37,2290.96,Pending,
27466,9511,2023-08-16,3,6,611.78,3670.68,Pending,
27467,7324,2025-02-08,157,5,97.58,487.9,Completed,2025-02-10
27468,7782,2023-10-22,218,8,225.47,1803.76,Completed,2023-10-24
27469,620,2025-10-29,214,1,156.86,156.86,Pending,
27470,3872,2025-06-27,145,7,1411.33,9879.31,Completed,2025-07-02
27471,4899,2025-04-14,26,1,81.13,81.13,Completed,2025-04-19
27472,9717,2024-08-01,474,7,243.37,1703.59,Pending,
27473,8034,2025-11-17,215,3,14.95,44.85,Pending,
27474,5835,2023-10-20,252,9,40.99,368.91,Completed,2023-10-25
27475,8521,2025-11-24,204,6,38.01,228.06,Completed,2025-11-27
27476,2185,2024-02-03,397,4,90.95,363.8,Pending,
27477,1548,2024-01-24,130,9,238.53,2146.77,Cancelled,
27478,8256,2024-01-19,381,10,218.47,2184.7,Completed,2024-01-22
27479,7904,2025-12-26,344,4,33.22,132.88,Pending,
27480,4818,2025-02-24,423,6,32.19,193.14,Cancelled,
27481,3175,2025-03-13,499,8,349.4,2795.2,Pending,
27482,577,2025-12-11,59,3,141.71,425.13,Completed,2025-12-14
27483,1425,2023-05-25,352,3,14.71,44.13,Completed,2023-05-26
27484,7781,2025-04-13,466,1,51.6,51.6,Completed,2025-04-16
27485,6153,2024-04-25,134,2,84.08,168.16,Completed,2024-04-26
27486,8166,2023-07-22,216,9,65.07,585.63,Cancelled,
27487,508,2024-03-29,64,10,23.37,233.7,Completed,2024-03-30
27488,8558,2023-06-23,95,5,41.62,208.1,Pending,
27489,5529,2024-07-10,95,4,41.62,166.48,Completed,2024-07-11
27490,1627,2023-11-22,229,6,384.38,2306.28,Cancelled,
27491,9571,2023-02-12,278,10,103.21,1032.1,Completed,2023-02-16
27492,3364,2025-01-26,399,2,131.95,263.9,Completed,2025-01-31
27493,3577,2024-06-25,238,2,124.03,248.06,Completed,2024-06-28
27494,7916,2023-06-22,286,6,88.81,532.86,Cancelled,
27495,4695,2025-12-20,49,2,973.3,1946.6,Pending,
27496,7617,2025-11-17,311,4,50.04,200.16,Completed,2025-11-18
27497,5736,2023-08-06,236,3,47.11,141.33,Completed,2023-08-09
27498,8859,2023-08-16,147,4,599.21,2396.84,Completed,2023-08-19
27499,2570,2023-10-10,108,7,41.07,287.49,Completed,2023-10-13
27500,5478,2024-06-24,430,8,64.63,517.04,Pending,
27501,1957,2023-12-30,94,8,154.39,1235.12,Completed,2024-01-01
27502,3108,2024-09-21,291,5,597.96,2989.8,Cancelled,
27503,9918,2023-03-10,459,4,779.84,3119.36,Completed,2023-03-15
27504,4106,2025-04-03,256,7,5.65,39.55,Completed,2025-04-07
27505,7021,2024-09-30,12,8,32.78,262.24,Completed,2024-10-04
27506,2940,2024-01-06,405,5,341.12,1705.6,Completed,2024-01-08
27507,370,2023-06-29,278,4,103.21,412.84,Completed,2023-07-02
27508,6424,2025-05-08,256,9,5.65,50.85,Pending,
27509,2172,2024-11-07,371,8,133.32,1066.56,Completed,2024-11-08
27510,4948,2023-04-03,176,7,30.54,213.78,Completed,2023-04-05
27511,7644,2024-01-25,15,4,107.44,429.76,Completed,2024-01-27
27512,5673,2025-06-02,483,5,731.01,3655.05,Cancelled,
27513,564,2023-06-22,51,3,663.12,1989.36,Completed,2023-06-25
27514,6725,2024-11-14,129,3,783.89,2351.67,Completed,2024-11-18
27515,4058,2025-11-03,144,6,61.07,366.42,Pending,
27516,2392,2023-12-19,113,5,235.43,1177.15,Pending,
27517,6861,2023-09-13,198,9,85.09,765.81,Cancelled,
27518,8947,2023-01-22,343,10,142.55,1425.5,Completed,2023-01-25
27519,2271,2024-02-15,190,7,17.99,125.93,Completed,2024-02-17
27520,469,2024-09-28,201,4,981.13,3924.52,Completed,2024-09-29
27521,8402,2024-03-13,386,10,30.87,308.7,Pending,
27522,2448,2024-11-16,71,1,106.59,106.59,Completed,2024-11-18
27523,3039,2023-08-26,257,3,265.72,797.16,Completed,2023-08-31
27524,1246,2025-06-27,88,1,62.73,62.73,Completed,2025-06-29
27525,764,2025-08-20,114,6,234.95,1409.7,Pending,
27526,4113,2025-05-03,273,7,1766.74,12367.18,Completed,2025-05-07
27527,6019,2023-10-26,337,7,1466.05,10262.35,Completed,2023-10-27
27528,9448,2025-11-28,429,1,556.79,556.79,Completed,2025-11-29
27529,4707,2023-03-12,258,3,148.76,446.28,Cancelled,
27530,8270,2025-06-25,499,1,349.4,349.4,Completed,2025-06-27
27531,9256,2023-02-03,413,6,132.12,792.72,Cancelled,
27532,4934,2024-09-14,395,7,79.75,558.25,Completed,2024-09-16
27533,5542,2024-10-25,151,9,14.01,126.09,Cancelled,
27534,4022,2023-01-16,100,7,65.15,456.05,Pending,
27535,7661,2023-01-02,39,10,33.1,331.0,Completed,2023-01-07
27536,394,2024-12-28,340,8,68.45,547.6,Cancelled,
27537,9429,2025-08-15,27,10,450.94,4509.4,Completed,2025-08-20
27538,4905,2023-05-22,100,10,65.15,651.5,Completed,2023-05-26
27539,1263,2024-01-20,204,6,38.01,228.06,Cancelled,
27540,2547,2024-06-20,80,5,59.93,299.65,Pending,
27541,5487,2024-05-04,121,4,1865.91,7463.64,Pending,
27542,10,2023-07-30,85,9,277.8,2500.2,Completed,2023-08-04
27543,7782,2025-10-11,109,5,510.65,2553.25,Pending,
27544,8451,2023-11-15,80,6,59.93,359.58,Pending,
27545,5825,2025-05-05,272,8,45.92,367.36,Completed,2025-05-08
27546,7224,2023-06-08,32,9,31.67,285.03,Pending,
27547,889,2023-11-14,40,8,55.36,442.88,Completed,2023-11-15
27548,9397,2024-07-27,195,10,94.72,947.2,Completed,2024-07-28
27549,4094,2025-06-04,193,4,1823.63,7294.52,Cancelled,
27550,4682,2024-08-16,151,3,14.01,42.03,Completed,2024-08-19
27551,2728,2025-09-03,127,6,62.43,374.58,Completed,2025-09-08
27552,4968,2025-07-31,459,8,779.84,6238.72,Completed,2025-08-02
27553,238,2024-06-05,394,1,63.97,63.97,Completed,2024-06-07
27554,5609,2024-09-28,430,9,64.63,581.67,Cancelled,
27555,2798,2025-04-17,353,4,1825.14,7300.56,Completed,2025-04-18
27556,8823,2025-06-19,116,1,64.63,64.63,Completed,2025-06-20
27557,1870,2023-07-14,210,5,34.93,174.65,Pending,
27558,2059,2023-12-09,257,1,265.72,265.72,Completed,2023-12-12
27559,6411,2024-03-24,139,8,34.85,278.8,Pending,
27560,686,2025-01-09,263,3,123.47,370.41,Completed,2025-01-12
27561,6555,2024-08-23,424,5,39.56,197.8,Completed,2024-08-28
27562,6642,2023-03-18,201,2,981.13,1962.26,Pending,
27563,5265,2024-03-14,240,1,12.13,12.13,Completed,2024-03-17
27564,5094,2024-08-29,216,5,65.07,325.35,Completed,2024-08-31
27565,7763,2025-08-03,56,3,30.96,92.88,Completed,2025-08-08
27566,5926,2025-04-17,41,10,1188.99,11889.9,Completed,2025-04-19
27567,8003,2024-09-28,212,6,32.95,197.7,Completed,2024-09-29
27568,8874,2025-05-28,305,9,1808.2,16273.8,Cancelled,
27569,2819,2024-07-27,389,7,96.65,676.55,Completed,2024-07-30
27570,9065,2024-07-20,255,2,14.73,29.46,Completed,2024-07-24
27571,5687,2024-01-17,143,8,41.87,334.96,Completed,2024-01-21
27572,3786,2025-05-26,244,9,43.71,393.39,Completed,2025-05-31
27573,8273,2023-09-02,311,1,50.04,50.04,Completed,2023-09-03
27574,6886,2023-09-25,464,2,8.16,16.32,Completed,2023-09-27
27575,7121,2025-09-30,405,8,341.12,2728.96,Completed,2025-10-03
27576,4922,2023-10-10,427,4,694.52,2778.08,Completed,2023-10-13
27577,512,2025-04-22,28,1,35.48,35.48,Completed,2025-04-25
27578,5559,2024-02-14,192,7,58.8,411.6,Cancelled,
27579,7706,2023-12-29,212,8,32.95,263.6,Completed,2024-01-03
27580,8131,2024-07-20,259,3,15.74,47.22,Completed,2024-07-23
27581,747,2023-04-20,210,9,34.93,314.37,Pending,
27582,2796,2024-03-07,192,3,58.8,176.4,Pending,
27583,7208,2024-07-14,292,5,33.29,166.45,Completed,2024-07-16
27584,916,2024-08-03,280,3,73.84,221.52,Pending,
27585,8771,2024-01-14,94,4,154.39,617.56,Pending,
27586,6823,2023-01-22,447,5,132.7,663.5,Pending,
27587,7852,2025-07-11,93,6,197.61,1185.66,Completed,2025-07-16
27588,3054,2024-09-13,279,1,111.06,111.06,Completed,2024-09-14
27589,6069,2024-04-16,270,5,37.75,188.75,Pending,
27590,2978,2025-07-11,473,7,1114.06,7798.42,Completed,2025-07-14
27591,1210,2025-06-08,85,9,277.8,2500.2,Completed,2025-06-09
27592,1252,2025-04-11,420,4,66.49,265.96,Pending,
27593,1677,2024-12-03,153,1,1961.05,1961.05,Cancelled,
27594,9517,2024-12-27,150,7,113.19,792.33,Completed,2024-12-29
27595,931,2025-02-14,270,2,37.75,75.5,Completed,2025-02-18
27596,8342,2025-10-12,247,2,63.97,127.94,Cancelled,
27597,5280,2025-10-31,150,10,113.19,1131.9,Cancelled,
27598,7310,2024-11-23,217,8,1370.71,10965.68,Pending,
27599,6653,2023-07-03,171,4,68.78,275.12,Pending,
27600,5434,2024-02-12,51,5,663.12,3315.6,Completed,2024-02-14
27601,9221,2025-05-09,478,10,113.3,1133.0,Pending,
27602,293,2023-10-26,144,2,61.07,122.14,Completed,2023-10-30
27603,5139,2024-03-13,419,7,108.11,756.77,Completed,2024-03-15
27604,9711,2025-03-09,226,7,107.21,750.47,Pending,
27605,6075,2025-08-29,24,1,35.57,35.57,Pending,
27606,1962,2023-10-16,418,7,40.24,281.68,Completed,2023-10-20
27607,2439,2025-09-30,207,4,25.59,102.36,Pending,
27608,7153,2023-10-30,461,9,264.34,2379.06,Completed,2023-11-01
27609,6254,2024-10-16,236,8,47.11,376.88,Pending,
27610,5471,2023-03-19,201,10,981.13,9811.3,Pending,
27611,404,2025-12-11,425,7,825.17,5776.19,Completed,2025-12-14
27612,2812,2023-08-03,34,7,241.05,1687.35,Cancelled,
27613,4437,2025-01-22,36,9,58.77,528.93,Pending,
27614,4566,2025-05-10,444,5,17.04,85.2,Pending,
27615,5956,2025-04-01,84,2,36.94,73.88,Pending,
27616,5765,2023-12-12,302,8,90.82,726.56,Completed,2023-12-14
27617,4665,2024-10-13,75,5,534.34,2671.7,Pending,
27618,7021,2025-07-17,434,8,106.44,851.52,Cancelled,
27619,6630,2024-02-21,448,8,61.77,494.16,Pending,
27620,7452,2025-12-16,48,9,39.35,354.15,Pending,
27621,3126,2025-09-02,312,9,58.2,523.8,Completed,2025-09-07
27622,347,2023-01-03,409,8,385.31,3082.48,Completed,2023-01-05
27623,9981,2024-03-17,248,10,12.84,128.4,Pending,
27624,8711,2023-08-18,11,7,598.87,4192.09,Cancelled,
27625,2518,2024-08-12,298,5,239.4,1197.0,Pending,
27626,7198,2025-10-27,441,6,1018.01,6108.06,Completed,2025-10-29
27627,3183,2025-12-14,18,10,16.73,167.3,Pending,
27628,7825,2023-04-05,482,6,29.88,179.28,Completed,2023-04-08
27629,1653,2023-08-12,36,4,58.77,235.08,Pending,
27630,3473,2024-12-13,323,5,763.13,3815.65,Completed,2024-12-14
27631,5455,2023-07-01,249,2,1040.92,2081.84,Completed,2023-07-02
27632,6941,2023-07-26,265,7,669.38,4685.66,Completed,2023-07-28
27633,2880,2024-08-30,433,8,234.54,1876.32,Pending,
27634,6123,2024-02-14,304,9,25.63,230.67,Completed,2024-02-16
27635,4101,2023-06-01,249,10,1040.92,10409.2,Completed,2023-06-06
27636,3383,2023-03-13,382,3,149.25,447.75,Pending,
27637,8284,2023-08-24,26,6,81.13,486.78,Completed,2023-08-28
27638,1681,2025-02-20,401,7,1154.52,8081.64,Completed,2025-02-22
27639,7288,2023-06-20,339,7,282.06,1974.42,Completed,2023-06-24
27640,5829,2023-08-18,136,7,66.54,465.78,Completed,2023-08-20
27641,6758,2025-07-11,198,8,85.09,680.72,Pending,
